Train_OD_Project,ObjName,HeightLabel,Direction,Sensor1,Sensor2,Obj_ID,CurCyc,PosDeDis1,PosDeAmp1,PosCeDis1,PosCeAmp1,TrainObjDist,AvgDeEchoHigh_SameTx,AvgCeEchoHigh_SameTxRx,OdoDiffObjDis,OdoDiffDeDis,OdoDiff,ObjDiff,CosAngle,RateOfVhoDeDiff,TxSensID
Train_OD_HY11,13cm石头curb,0,rm,9,10,1,9,1108,26,1115,24,1020,25,26,11,11,119,108,9245,0,9
Train_OD_HY11,13cm石头curb,0,rm,9,10,1,9,1098,22,1103,25,1018,25,25,11,11,95,84,9208,11130,10
Train_OD_HY11,13cm石头curb,0,rm,9,10,2,9,1077,23,1092,25,994,24,24,33,33,95,62,9242,7741,9
Train_OD_HY11,13cm石头curb,0,rm,9,10,2,9,1046,25,1081,25,971,25,24,29,29,95,66,9221,9230,10
Train_OD_HY11,13cm石头curb,0,rm,9,10,2,9,1054,25,1068,26,951,24,24,30,30,119,89,9146,20869,9
Train_OD_HY11,13cm石头curb,0,rm,9,10,2,9,1014,24,1057,27,951,25,25,6,6,95,89,9260,7500,10
Train_OD_HY11,13cm石头curb,0,rm,9,10,2,9,1024,26,1040,24,929,24,24,29,30,119,90,9072,8000,9
Train_OD_HY11,13cm石头curb,0,rm,9,10,3,9,982,23,1028,25,932,25,25,8,5,119,111,9319,7500,10
Train_OD_HY11,13cm石头curb,0,rm,9,10,3,9,989,24,1013,24,908,23,23,31,33,119,88,8985,6571,9
Train_OD_HY11,13cm石头curb,0,rm,9,10,3,9,960,26,1003,25,906,24,24,7,7,119,112,9280,10454,10
Train_OD_HY11,13cm石头curb,0,rm,9,10,3,9,960,26,1041,25,906,24,24,7,7,119,112,9375,0,10
Train_OD_HY11,13cm石头curb,0,rm,9,10,3,9,966,26,988,22,883,24,24,31,30,119,88,8877,10434,9
Train_OD_HY11,13cm石头curb,0,rm,9,10,3,9,921,23,976,25,859,25,25,31,27,119,88,9312,12307,10
Train_OD_HY11,13cm石头curb,0,rm,9,10,3,9,934,24,958,25,838,24,24,27,27,119,92,8814,15000,9
Train_OD_HY11,13cm石头curb,0,rm,9,10,3,9,902,25,948,24,838,25,25,6,4,119,113,9257,12631,10
Train_OD_HY11,13cm石头curb,0,rm,9,10,3,9,916,24,935,0,817,24,24,27,24,118,91,8794,12777,9
Train_OD_HY11,13cm石头curb,0,rm,9,10,3,9,867,24,924,24,815,24,24,3,4,118,115,9242,6571,10
Train_OD_HY11,13cm石头curb,0,rm,9,10,3,9,891,23,909,0,793,24,24,26,28,119,93,8731,9600,9
Train_OD_HY11,13cm石头curb,0,rm,9,10,3,9,851,22,901,22,773,24,24,30,29,143,113,9174,30000,10
Train_OD_HY11,13cm石头curb,0,rm,9,10,3,9,872,22,875,0,752,24,23,34,34,167,133,8606,25263,9
Train_OD_HY11,13cm石头curb,0,rm,9,10,3,9,809,21,868,20,752,23,23,12,12,143,131,9189,5714,10
Train_OD_HY11,13cm石头curb,0,rm,9,10,3,9,799,22,857,21,728,23,23,36,36,143,107,9202,24000,10
Train_OD_HY11,13cm石头curb,0,rm,9,10,3,9,816,22,837,0,708,22,22,32,32,142,110,8469,8392,9
Train_OD_HY11,方锥桶正面10号正对,1,rl1,9,10,6,3,2275,31,2314,32,2225,31,31,65,65,214,149,9893,8823,10
Train_OD_HY11,方锥桶正面10号正对,1,rl1,9,10,6,4,2198,30,2228,30,2143,31,31,89,89,297,208,9889,10779,10
Train_OD_HY11,方锥桶正面10号正对,1,rl1,9,10,6,5,2155,28,2198,29,2107,30,30,43,43,333,290,9894,8372,10
Train_OD_HY11,方锥桶正面10号正对,1,rl1,9,10,6,6,2093,29,2164,33,2068,30,30,43,43,369,326,9924,5806,10
Train_OD_HY11,方锥桶正面10号正对,1,rl1,9,10,6,7,2072,27,2126,33,2032,30,30,40,40,405,365,9932,17142,10
Train_OD_HY11,方锥桶正面10号正对,1,rl1,9,10,6,8,2045,32,2084,30,1987,29,29,51,51,452,401,9927,17407,10
Train_OD_HY11,方锥桶正面10号正对,1,rl1,9,10,6,9,2006,30,2041,30,1951,30,30,42,42,488,446,9919,9230,10
Train_OD_HY11,方锥桶正面10号正对,1,rl1,9,10,6,9,1966,35,2007,32,1925,29,29,55,55,489,434,9837,12000,10
Train_OD_HY11,方锥桶正面10号正对,1,rl1,9,10,6,9,1909,30,1953,30,1877,30,30,70,70,429,359,9840,8245,10
Train_OD_HY11,方锥桶正面10号正对,1,rl1,9,10,6,9,1868,30,1903,31,1828,30,30,69,69,417,348,9839,11707,10
Train_OD_HY11,方锥桶正面10号正对,1,rl1,9,10,6,9,1822,29,1855,29,1779,30,30,67,67,382,315,9836,10434,10
Train_OD_HY11,方锥桶正面10号正对,1,rl1,9,10,6,9,1748,28,1779,30,1696,30,30,101,101,429,328,9831,11216,10
Train_OD_HY11,方锥桶正面10号正对,1,rl1,9,10,6,9,1681,31,1726,31,1638,30,30,80,80,452,372,9831,8805,10
Train_OD_HY11,方锥桶正面10号正对,1,rl1,9,10,6,9,1629,29,1678,25,1589,30,30,70,70,464,394,9838,9230,10
Train_OD_HY11,方锥桶正面10号正对,1,rl1,9,10,6,9,1604,25,1632,25,1553,30,30,55,55,453,398,9827,14400,10
Train_OD_HY11,方锥桶正面10号正对,1,rl1,9,10,6,9,1525,30,1588,29,1493,29,29,78,78,476,398,9838,7468,10
Train_OD_HY11,方锥桶正面10号正对,1,rl1,9,10,6,9,1501,25,1533,29,1434,29,29,56,56,488,432,9824,25000,10
Train_OD_HY11,方锥桶正面10号正对,1,rl1,9,10,6,9,1398,26,1443,27,1339,28,28,93,93,536,443,9817,9223,10
Train_OD_HY11,方锥桶正面10号正对,1,rl1,9,10,6,9,1329,25,1385,26,1290,28,28,47,47,536,489,9816,6956,10
Train_OD_HY11,方锥桶正面10号正对,1,rl1,9,10,6,9,1297,29,1348,26,1254,27,27,35,35,524,489,9814,11250,10
Train_OD_HY11,方锥桶正面10号正对,1,rl1,9,10,6,9,1253,30,1316,28,1207,27,27,46,46,488,442,9822,10681,10
Train_OD_HY11,方锥桶正面10号正对,1,rl1,9,10,6,9,1224,30,1280,27,1183,27,27,22,22,453,431,9820,8275,10
Train_OD_HY11,方锥桶正面10号正对,1,rl1,9,10,6,9,1181,29,1247,27,1135,27,27,47,47,453,406,9820,11162,10
Train_OD_HY11,方锥桶正面10号正对,1,rl1,9,10,6,9,1137,28,1207,27,1088,27,27,46,46,464,418,9820,10681,10
Train_OD_HY11,方锥桶正面10号正对,1,rl1,9,10,6,9,1093,27,1158,28,1040,28,28,48,48,453,405,9817,10909,10
Train_OD_HY11,方锥桶正面10号正对,1,rl1,9,10,6,9,1036,28,1098,24,982,27,27,58,58,452,394,9810,10350,10
Train_OD_HY11,方锥桶正面10号正对,1,rl1,9,10,6,9,967,30,1031,24,910,28,28,72,72,429,357,9790,10434,10
Train_OD_HY11,方锥桶正面10号正对,1,rl1,9,10,6,9,897,29,971,26,851,28,28,60,60,440,380,9781,8428,10
Train_OD_HY11,方锥桶正面10号正对,1,rl1,9,10,6,9,995,21,922,0,792,28,28,61,61,464,403,7761,0,9
Train_OD_HY11,方锥桶正面10号正对,1,rl1,9,10,6,9,827,27,910,23,780,28,28,14,12,429,415,9771,10285,10
Train_OD_HY11,方锥桶正面10号正对,1,rl1,9,10,6,9,773,28,855,22,722,28,28,61,61,464,403,9758,10925,10
Train_OD_HY11,方锥桶正面10号正对,1,rl1,9,10,6,9,879,20,799,0,653,28,28,75,75,488,413,7205,12327,9
Train_OD_HY11,方锥桶正面10号正对,1,rl1,9,10,6,9,692,26,780,23,641,20,20,18,16,453,435,9718,10370,10
Train_OD_HY11,方锥桶正面10号正对,1,rl1,9,10,6,9,833,21,743,0,594,27,27,54,54,453,399,6909,13043,9
Train_OD_HY11,方锥桶正面10号正对,1,rl1,9,10,6,9,629,27,726,24,584,20,20,17,16,405,388,9715,9365,10
Train_OD_HY11,方锥桶正面10号正对,1,rl1,9,10,6,9,779,22,690,0,537,27,20,55,55,381,326,6533,10925,9
Train_OD_HY11,方锥桶正面10号正对,1,rl1,9,10,6,9,565,24,665,20,515,21,21,32,31,346,314,9696,11250,10
Train_OD_HY11,方锥桶正面10号正对,1,rl1,9,10,6,9,516,25,612,19,468,26,25,57,57,334,277,9743,9795,10
Train_OD_HY11,方锥桶正面10号正对,1,rl1,9,10,6,9,458,26,563,20,411,26,25,69,69,381,312,9736,10172,10
Train_OD_HY11,方锥桶正面10号正对,1,rl1,9,10,6,9,391,23,532,21,350,26,25,71,71,382,311,9673,8955,10
Train_OD_HY11,方锥桶正面10号正对,1,rl1,9,10,6,9,339,26,458,20,292,25,24,66,66,369,303,9642,11346,10
Train_OD_HY11,方锥桶正面10号正对,1,rl1,9,10,6,9,276,49,443,17,231,25,25,68,68,417,349,9532,9523,10
Train_OD_HY11,方锥桶正面10号正对,1,rl1,9,10,6,9,215,54,402,19,161,28,36,77,76,440,363,9294,11639,10
Train_OD_HY11,方锥桶正面10号正对,1,rl1,9,10,6,9,398,22,0,0,310,31,42,90,90,513,423,8497,4590,10
Train_OD_HY11,方锥桶正面10号正对,1,rl1,9,10,6,9,335,20,0,0,249,31,24,261,259,488,227,8352,3650,10
Train_OD_HY11,方锥桶正面10号正对,1,rl1,9,10,6,9,241,43,0,0,169,29,23,198,198,464,266,8387,0,10
Train_OD_HY11,方锥桶正面10号正对,1,rl1,9,10,6,9,221,47,0,0,152,32,27,117,117,416,299,8384,0,10
Train_OD_HY11,方锥桶正面10号正对,1,rl1,9,10,6,9,241,41,0,0,169,34,30,98,98,357,259,8387,0,10
Train_OD_HY11,方锥桶正面10号正对,1,rl1,9,10,6,9,220,43,0,0,152,36,33,116,116,297,181,8384,0,10
Train_OD_HY11,方锥桶正面10号正对,1,rl1,9,10,6,9,245,41,0,0,173,38,34,98,98,238,140,8369,0,10
Train_OD_HY11,方锥桶正面10号正对,1,rl1,9,10,6,9,245,41,0,0,173,40,36,120,120,178,58,8369,0,10
Train_OD_HY11,方锥桶正面10号正对,1,rl1,9,10,6,9,245,41,0,0,173,39,37,95,95,107,12,8369,0,10
Train_OD_HY11,标准杆9号10号中间,1,rm,9,10,1,3,1615,28,1615,28,1532,25,25,14,14,59,45,9515,10444,10
Train_OD_HY11,标准杆9号10号中间,1,rm,9,10,1,4,1571,26,1575,0,1496,28,28,39,34,95,56,9530,10666,9
Train_OD_HY11,标准杆9号10号中间,1,rm,9,10,1,5,1568,24,1565,24,1484,25,25,15,15,107,92,9488,10212,10
Train_OD_HY11,标准杆9号10号中间,1,rm,9,10,1,6,1519,25,1524,0,1447,26,26,39,34,143,104,9519,9230,9
Train_OD_HY11,标准杆9号10号中间,1,rm,9,10,1,7,1521,24,1520,25,1436,25,25,13,13,154,141,9467,10000,10
Train_OD_HY11,标准杆9号10号中间,1,rm,9,10,1,8,1464,25,1470,0,1378,26,26,62,57,214,152,9495,12909,9
Train_OD_HY11,标准杆9号10号中间,1,rm,9,10,1,9,1453,25,1449,25,1366,25,25,16,16,226,210,9430,10588,10
Train_OD_HY11,标准杆9号10号中间,1,rm,9,10,1,9,1393,25,1397,0,1307,25,25,58,58,273,215,9459,10000,9
Train_OD_HY11,标准杆9号10号中间,1,rm,9,10,1,9,1384,25,1378,25,1284,25,25,26,26,262,236,9378,12028,10
Train_OD_HY11,标准杆9号10号中间,1,rm,9,10,1,9,1320,26,1326,0,1236,25,25,50,50,298,248,9429,9863,9
Train_OD_HY11,标准杆9号10号中间,1,rm,9,10,1,9,1314,26,1308,26,1213,25,25,26,26,286,260,9324,10285,10
Train_OD_HY11,标准杆9号10号中间,1,rm,9,10,1,9,1249,27,1255,0,1166,24,24,50,50,321,271,9395,10000,9
Train_OD_HY11,标准杆9号10号中间,1,rm,9,10,1,9,1238,27,1236,27,1142,25,25,28,28,309,281,9275,9342,10
Train_OD_HY11,标准杆9号10号中间,1,rm,9,10,1,9,1178,27,1183,0,1094,25,25,52,52,346,294,9337,10140,9
Train_OD_HY11,标准杆9号10号中间,1,rm,9,10,1,9,1166,26,1166,27,1070,26,26,26,26,310,284,9222,10000,10
Train_OD_HY11,标准杆9号10号中间,1,rm,9,10,1,9,1110,25,1117,0,1023,25,25,49,49,345,296,9281,10441,9
Train_OD_HY11,标准杆9号10号中间,1,rm,9,10,1,9,1097,26,1095,27,999,26,26,26,26,310,284,9150,10289,10
Train_OD_HY11,标准杆9号10号中间,1,rm,9,10,1,9,1038,25,1043,0,940,26,26,61,61,346,285,9192,11666,9
Train_OD_HY11,标准杆9号10号中间,1,rm,9,10,1,9,1028,24,1023,24,917,26,26,26,26,322,296,9051,12173,10
Train_OD_HY11,标准杆9号10号中间,1,rm,9,10,1,9,959,24,970,0,860,25,25,61,61,357,296,9114,10506,9
Train_OD_HY11,标准杆9号10号中间,1,rm,9,10,1,9,954,24,950,24,848,25,25,16,16,322,306,8948,9594,10
Train_OD_HY11,标准杆9号10号中间,1,rm,9,10,1,9,886,25,900,0,789,25,25,64,64,358,294,9022,9863,9
Train_OD_HY11,标准杆9号10号中间,1,rm,9,10,1,9,883,24,881,24,767,25,25,28,28,333,305,8794,11690,10
Train_OD_HY11,标准杆9号10号中间,1,rm,9,10,1,9,817,25,827,0,719,24,24,54,54,357,303,8888,10289,9
Train_OD_HY11,标准杆9号10号中间,1,rm,9,10,1,9,813,24,807,24,695,24,24,30,30,334,304,8627,10285,10
Train_OD_HY11,标准杆9号10号中间,1,rm,9,10,1,9,741,25,754,0,636,24,24,65,65,369,304,8716,10921,9
Train_OD_HY11,标准杆9号10号中间,1,rm,9,10,1,9,740,25,736,24,613,24,24,29,29,333,304,8389,11369,10
Train_OD_HY11,标准杆9号10号中间,1,rm,9,10,1,9,671,23,685,0,554,24,24,65,65,369,304,8476,12000,9
Train_OD_HY11,标准杆9号10号中间,1,rm,9,10,1,9,670,25,666,24,531,24,24,28,28,334,306,8075,12000,10
Train_OD_HY11,标准杆9号10号中间,1,rm,9,10,1,9,599,23,615,0,484,24,24,52,52,369,317,8210,9861,9
Train_OD_HY11,标准杆9号10号中间,1,rm,9,10,1,9,606,23,602,22,461,24,24,28,28,333,305,7728,11093,10
Train_OD_HY11,标准杆9号10号中间,1,rm,9,10,1,9,543,23,560,0,413,24,24,52,52,358,306,7835,12857,9
Train_OD_HY11,标准杆9号10号中间,1,rm,9,10,1,9,551,22,545,24,391,23,23,27,27,333,306,7280,12909,10
Train_OD_HY11,标准杆9号10号中间,1,rm,9,10,1,9,484,23,505,0,343,23,23,53,53,357,304,7341,12033,9
Train_OD_HY11,标准杆9号10号中间,1,rm,9,10,1,9,497,22,494,22,322,23,23,29,29,322,293,6693,13333,10
Train_OD_HY11,标准杆9号10号中间,1,rm,9,10,1,9,435,23,456,0,286,23,23,43,43,334,291,6790,12244,9
Train_OD_HY11,标准杆9号10号中间,1,rm,9,10,1,9,451,22,447,20,274,23,23,18,18,286,268,6167,10434,10
Train_OD_HY11,标准杆9号10号中间,1,rm,9,10,1,9,392,23,417,0,227,22,22,52,52,309,257,6055,13720,9
Train_OD_HY11,标准杆9号10号中间,1,rm,9,10,1,9,413,20,411,20,206,23,23,29,29,286,257,5227,18684,10
Train_OD_HY11,标准杆9号10号中间,1,rm,9,10,1,9,356,21,383,0,181,21,21,31,31,286,255,5309,13333,9
Train_OD_HY11,标准杆9号10号中间,1,rm,9,10,1,9,377,19,383,18,160,22,22,30,30,262,232,4445,13333,10
Train_OD_HY11,标准杆9号10号中间,1,rm,9,10,1,9,320,41,5100,0,160,21,21,31,31,262,231,5438,13055,9
Train_OD_HY11,隔离桩,1,rm,9,10,1,3,1582,24,1584,24,1510,27,27,-3,-3,36,39,9521,10285,10
Train_OD_HY11,隔离桩,1,rm,9,10,1,4,1556,27,1557,0,1475,25,25,31,37,71,40,9505,9459,9
Train_OD_HY11,隔离桩,1,rm,9,10,1,5,1543,24,1545,26,1473,27,27,-4,-4,71,75,9505,8974,10
Train_OD_HY11,隔离桩,1,rm,9,10,1,6,1520,26,1521,0,1437,25,25,30,36,107,77,9488,10000,9
Train_OD_HY11,隔离桩,1,rm,9,10,1,7,1507,24,1510,25,1425,26,26,6,6,119,113,9486,13333,10
Train_OD_HY11,隔离桩,1,rm,9,10,1,8,1473,27,1472,0,1389,24,24,30,36,155,125,9466,10212,9
Train_OD_HY11,隔离桩,1,rm,9,10,1,9,1453,25,1454,24,1376,26,26,6,6,167,161,9465,8888,10
Train_OD_HY11,隔离桩,1,rm,9,10,1,9,1420,24,1420,0,1330,24,24,46,46,214,168,9433,11132,9
Train_OD_HY11,隔离桩,1,rm,9,10,1,9,1400,25,1400,26,1318,26,26,9,9,190,181,9439,11132,10
Train_OD_HY11,隔离桩,1,rm,9,10,1,9,1362,24,1363,0,1282,24,24,34,34,226,192,9410,8275,9
Train_OD_HY11,隔离桩,1,rm,9,10,1,9,1341,25,1347,24,1258,25,25,22,22,215,193,9413,10169,10
Train_OD_HY11,隔离桩,1,rm,9,10,1,9,1308,24,1312,0,1223,24,24,35,35,250,215,9379,10925,9
Train_OD_HY11,隔离桩,1,rm,9,10,1,9,1288,25,1292,26,1210,25,25,12,12,226,214,9377,8867,10
Train_OD_HY11,隔离桩,1,rm,9,10,1,9,1255,25,1259,0,1163,24,24,47,47,262,215,9339,11320,9
Train_OD_HY11,隔离桩,1,rm,9,10,1,9,1235,26,1239,26,1151,24,24,12,12,238,226,9343,11320,10
Train_OD_HY11,隔离桩,1,rm,9,10,1,9,1205,26,1208,0,1115,25,25,37,37,262,225,9299,9600,9
Train_OD_HY11,隔离桩,1,rm,9,10,1,9,1184,27,1188,27,1092,24,24,23,23,238,215,9298,11568,10
Train_OD_HY11,隔离桩,1,rm,9,10,1,9,1156,27,1158,0,1057,25,25,36,36,262,226,9250,12040,9
Train_OD_HY11,隔离桩,1,rm,9,10,1,9,1135,24,1138,24,1045,25,25,13,13,238,225,9256,9795,10
Train_OD_HY11,隔离桩,1,rm,9,10,1,9,1112,24,1112,0,1010,25,25,37,37,250,213,9203,10909,9
Train_OD_HY11,隔离桩,1,rm,9,10,1,9,1095,24,1097,24,998,25,25,14,14,227,213,9210,12000,10
Train_OD_HY11,隔离桩,1,rm,9,10,1,9,1070,24,1072,0,974,25,25,27,27,239,212,9171,8571,9
Train_OD_HY11,隔离桩,1,rm,9,10,1,9,1054,25,1060,23,963,25,25,13,13,202,189,9180,8536,10
Train_OD_HY11,隔离桩,1,rm,9,10,1,9,1034,24,1036,0,939,25,25,26,26,214,188,9127,9722,9
Train_OD_HY11,隔离桩,1,rm,9,10,1,9,1016,25,1023,24,927,25,25,14,14,190,176,9145,9473,10
Train_OD_HY11,隔离桩,1,rm,9,10,1,9,999,24,1001,0,903,25,25,26,26,191,165,9079,10285,9
Train_OD_HY11,隔离桩,1,rm,9,10,1,9,981,25,987,25,891,24,24,13,13,167,154,9098,10285,10
Train_OD_HY11,隔离桩,1,rm,9,10,1,9,968,24,969,0,867,24,24,25,25,179,154,9027,11612,9
Train_OD_HY11,隔离桩,1,rm,9,10,1,9,951,25,956,25,855,24,24,12,12,155,143,9057,12000,10
Train_OD_HY11,隔离桩,1,rm,9,10,1,9,935,24,941,0,833,24,24,23,23,166,143,8988,10606,9
Train_OD_HY11,隔离桩,1,rm,9,10,1,9,921,25,926,24,821,24,24,13,13,154,141,8993,11666,10
Train_OD_HY11,隔离桩,1,rm,9,10,1,9,906,25,909,0,798,25,25,25,25,167,142,8932,12413,9
Train_OD_HY11,隔离桩,1,rm,9,10,1,9,892,25,900,24,787,24,24,14,14,155,141,8950,12413,10
Train_OD_HY11,隔离桩,1,rm,9,10,1,9,879,25,881,0,775,25,25,15,15,155,140,8883,8888,9
Train_OD_HY11,隔离桩,1,rm,9,10,1,9,862,26,867,25,763,24,24,15,15,143,128,8901,8000,10
Train_OD_HY11,隔离桩,1,rm,9,10,1,9,852,25,851,0,739,25,25,27,27,155,128,8806,13333,9
Train_OD_HY11,隔离桩,1,rm,9,10,1,9,833,26,842,25,728,24,24,15,15,143,128,8851,12413,10
Train_OD_HY11,隔离桩,1,rm,9,10,1,9,823,26,824,0,716,25,25,16,16,143,127,8752,8275,9
Train_OD_HY11,隔离桩,1,rm,9,10,1,9,808,26,812,25,705,25,25,14,14,131,117,8785,9200,10
Train_OD_HY11,隔离桩,1,rm,9,10,1,9,794,25,797,0,681,25,25,27,27,143,116,8681,12068,9
Train_OD_HY11,隔离桩,1,rm,9,10,1,9,781,26,788,25,680,25,25,2,2,119,117,8738,8888,10
Train_OD_HY11,隔离桩,1,rm,9,10,1,9,768,25,773,0,656,25,25,24,24,131,107,8620,9230,9
Train_OD_HY11,隔离桩,1,rm,9,10,1,9,754,26,761,25,644,25,25,12,12,131,119,8634,13333,10
Train_OD_HY11,隔离桩,1,rm,9,10,1,9,742,26,746,0,632,26,26,12,12,131,119,8555,9230,9
Train_OD_HY11,隔离桩,1,rm,9,10,1,9,728,23,737,25,620,25,25,12,12,119,107,8581,9230,10
Train_OD_HY11,隔离桩,1,rm,9,10,1,9,721,26,722,0,597,25,25,23,23,131,108,8437,17142,9
Train_OD_HY11,隔离桩,1,rm,9,10,1,9,703,23,714,25,586,25,25,12,12,131,119,8483,14400,10
Train_OD_HY11,隔离桩,1,rm,9,10,1,9,697,23,700,0,575,24,24,12,12,131,119,8353,9583,9
Train_OD_HY11,隔离桩,1,rm,9,10,1,9,681,23,687,25,563,25,25,13,13,119,106,8408,10454,10
Train_OD_HY11,隔离桩,1,rm,9,10,1,9,672,25,676,0,551,24,24,14,14,131,117,8275,9600,9
Train_OD_HY11,隔离桩,1,rm,9,10,1,9,660,23,666,25,539,25,25,14,14,119,105,8298,11428,10
Train_OD_HY11,隔离桩,1,rm,9,10,1,9,650,25,654,0,527,23,23,14,14,119,105,8191,10909,9
Train_OD_HY11,隔离桩,1,rm,9,10,1,9,633,23,646,25,515,25,25,14,14,119,105,8215,8888,10
Train_OD_HY11,隔离桩,1,rm,9,10,1,9,626,25,634,0,503,23,23,14,14,119,105,8087,10000,9
Train_OD_HY11,隔离桩,1,rm,9,10,1,9,610,23,624,23,491,24,24,13,13,107,94,8109,10434,10
Train_OD_HY11,隔离桩,1,rm,9,10,1,9,605,22,611,0,468,23,23,24,24,119,95,7912,17142,9
Train_OD_HY11,隔离桩,1,rm,9,10,1,9,589,23,604,22,468,24,24,1,1,108,107,8014,11428,10
Train_OD_HY11,隔离桩,1,rm,9,10,1,9,588,22,593,0,446,23,23,25,25,120,95,7780,14117,9
Train_OD_HY11,隔离桩,1,rm,9,10,1,9,570,23,583,22,446,23,23,3,3,108,105,7900,12631,10
Train_OD_HY11,隔离桩,1,rm,9,10,1,9,568,22,569,0,423,23,23,26,26,119,93,7621,11500,9
Train_OD_HY11,隔离桩,1,rm,9,10,1,9,553,23,563,22,423,23,23,3,3,107,104,7776,13529,10
Train_OD_HY11,隔离桩,1,rm,9,10,1,9,548,22,550,0,410,23,23,15,15,107,92,7540,6000,9
Train_OD_HY11,隔离桩,1,rm,9,10,1,9,534,23,544,24,398,22,22,14,14,107,93,7602,12631,10
Train_OD_HY11,隔离桩,1,rm,9,10,1,9,524,21,533,0,386,23,23,14,14,107,93,7397,10000,9
Train_OD_HY11,隔离桩,1,rm,9,10,1,9,511,23,527,24,374,21,21,13,13,95,82,7436,10434,10
Train_OD_HY11,隔离桩,1,rm,9,10,1,9,508,21,519,0,362,23,23,13,13,107,94,7225,15000,9
Train_OD_HY11,隔离桩,1,rm,9,10,1,9,493,23,512,23,351,21,21,11,11,95,84,7263,13333,10
Train_OD_HY11,隔离桩,1,rm,9,10,1,9,491,21,501,0,339,23,23,12,12,107,95,7025,14117,9
Train_OD_HY11,隔离桩,1,rm,9,10,1,9,477,23,492,22,328,21,21,12,12,96,84,7043,15000,10
Train_OD_HY11,隔离桩,1,rm,9,10,1,9,475,22,480,0,316,23,23,13,13,108,95,6797,15000,9
Train_OD_HY11,隔离桩,1,rm,9,10,1,9,460,22,475,22,305,21,21,13,13,107,94,6843,13529,10
Train_OD_HY11,隔离桩,1,rm,9,10,1,9,453,21,462,0,293,22,22,14,14,107,93,6571,10454,9
Train_OD_HY11,隔离桩,1,rm,9,10,1,9,440,22,454,20,281,21,21,14,14,107,93,6568,12000,10
Train_OD_HY11,隔离桩,1,rm,9,10,1,9,434,23,442,0,269,22,22,14,14,107,93,6288,12631,9
Train_OD_HY11,隔离桩,1,rm,9,10,1,9,416,21,434,19,257,21,21,14,14,107,93,6291,10000,10
Train_OD_HY11,隔离桩,1,rm,9,10,1,9,411,21,424,0,234,22,22,25,25,119,94,5839,15652,9
Train_OD_HY11,隔离桩,1,rm,9,10,1,9,396,21,417,21,234,21,21,2,2,107,105,5965,12000,10
Train_OD_HY11,隔离桩,1,rm,9,10,1,9,389,20,408,0,211,21,21,25,25,119,94,5526,10909,9
Train_OD_HY11,隔离桩,1,rm,9,10,1,9,372,21,402,19,211,21,21,2,2,107,105,5649,10000,10
Train_OD_HY11,隔离桩,1,rm,9,10,1,9,374,19,389,0,187,21,21,26,26,120,94,5096,16000,9
Train_OD_HY11,隔离桩,1,rm,9,10,1,9,358,21,385,20,186,20,20,2,2,108,106,5236,17142,10
Train_OD_HY11,隔离桩,1,rm,9,10,1,9,365,20,5100,0,197,21,21,12,12,107,95,5683,12222,9
Train_OD_HY11,隔离桩,1,rm,9,10,1,9,350,20,5100,0,212,20,20,23,23,95,72,5735,13750,10
Train_OD_HY11,隔离桩,1,rm,9,10,1,9,365,20,5100,0,226,20,20,38,38,83,45,6028,0,9
Train_OD_HY11,隔离桩,1,rm,9,10,1,9,353,20,5100,0,236,20,20,51,51,59,8,6168,0,10
Train_OD_HY11,隔离桩,1,rm,9,10,1,9,364,20,5100,0,245,20,20,57,57,59,2,6238,0,9
Train_OD_HY11,隔离桩,1,rm,9,10,1,9,353,21,5100,0,252,19,19,1,1,35,34,6425,0,10
Train_OD_HY11,隔离桩,1,rm,9,10,1,9,364,19,5100,0,258,20,20,-6,-6,35,41,6390,0,9
Train_OD_HY11,隔离桩,1,rm,9,10,1,9,352,20,5100,0,262,19,19,-60,-60,11,71,6574,0,10
Train_OD_HY11,隔离桩,1,rm,9,10,1,9,366,20,5100,0,266,20,20,-65,-65,11,76,6450,0,9
Train_OD_HY11,隔离桩,1,rm,9,10,1,9,354,20,5100,0,268,19,19,-65,-65,11,76,6655,0,10
Train_OD_HY11,隔离桩,1,rm,9,10,1,9,365,19,5100,0,271,20,20,-65,-65,11,76,6501,0,9
Train_OD_HY11,隔离桩,1,rm,9,10,1,9,353,20,5100,0,273,19,19,-65,-65,11,76,6727,0,10
Train_OD_HY11,隔离桩,1,rm,9,10,1,9,367,20,5100,0,275,20,20,-65,-65,11,76,6530,0,9
Train_OD_HY11,隔离桩,1,rm,9,10,1,9,353,20,5100,0,276,19,19,-65,-65,11,76,6783,0,10
Train_OD_HY11,隔离桩,1,rm,9,10,1,9,364,19,5100,0,279,20,20,-65,-65,11,76,7070,0,9
Train_OD_HY11,隔离桩,1,rm,9,10,1,9,352,20,5100,0,279,19,19,-65,-65,11,76,7006,0,10
Train_OD_HY11,隔离桩,1,rm,9,10,1,9,365,20,5100,0,281,20,20,-65,-65,11,76,6957,0,9
Train_OD_HY11,隔离桩,1,rm,9,10,1,9,355,20,5100,0,281,19,19,-65,-65,11,76,7083,0,10
Train_OD_HY11,隔离桩,1,rm,9,10,1,9,364,20,5100,0,282,20,20,-65,-65,11,76,6961,0,9
Train_OD_HY11,隔离桩,1,rm,9,10,1,9,354,20,5100,0,282,19,19,-65,-65,11,76,7109,0,10
Train_OD_HY11,隔离桩,1,rm,9,10,1,9,365,20,5100,0,283,20,20,-65,-65,11,76,6947,0,9
